# yr;18*Math.pow(10,-2)-99*Math.pow(10,+3)*87*Math.pow(10,-9)/55*Math.pow(10,+5)+getVariable(7,k)*getVariable(7,k)/getVariable(7,k)*42*Math.pow(10,-2)+79*Math.pow(10,-3)-getVariable(4,k)+getVariable(9,k)*getVariable(6,k)/getVariable(1,k)*12*Math.pow(10,-4)*getVariable(6,k)+getVariable(4,k)-79*Math.pow(10,-1)/getVariable(8,k)+getVariable(8,k)*getVariable(8,k)*getVariable(8,k)-getVariable(8,k)*getVariable(1,k)*getVariable(2,k)/42*Math.pow(10,-4)/getVariable(5,k)*getVariable(6,k)*getVariable(7,k)/35*Math.pow(10,-1)*getVariable(6,k)+1*Math.pow(10,+2)/getVariable(9,k)*getVariable(6,k)/getVariable(1,k)/48*Math.pow(10,-2)*getVariable(6,k)*getVariable(6,k)-getVariable(3,k)/getVariable(9,k)*getVariable(2,k)/getVariable(6,k);95*Math.pow(10,-2)*getVariable(7,k)-getVariable(5,k)-getVariable(4,k)+getVariable(8,k)*getVariable(8,k)*getVariable(2,k)/getVariable(7,k)/getVariable(7,k)*getVariable(6,k)-getVariable(1,k)/getVariable(5,k)/getVariable(4,k)/getVariable(4,k)/getVariable(3,k)*getVariable(1,k)/95*Math.pow(10,+5)*getVariable(8,k)+1*Math.pow(10,+1)/getVariable(3,k)*getVariable(9,k)*getVariable(5,k)/getVariable(7,k)*10*Math.pow(10,+1)/getVariable(9,k)-getVariable(3,k)/getVariable(5,k)*getVariable(2,k)/getVariable(1,k)/getVariable(8,k)/getVariable(6,k)*getVariable(1,k)/getVariable(4,k)*getVariable(7,k)+getVariable(5,k)/getVariable(7,k)*getVariable(6,k)/6*Math.pow(10,+2)/getVariable(1,k)-1*Math.pow(10,-3)*getVariable(7,k)/getVariable(4,k)/getVariable(8,k)*getVariable(7,k)/48*Math.pow(10,+1)*getVariable(8,k)/getVariable(8,k)*getVariable(7,k)+34*Math.pow(10,-3)-getVariable(8,k)*getVariable(5,k)/getVariable(4,k)+94*Math.pow(10,-2)+90*Math.pow(10,-2)+getVariable(5,k)/60*Math.pow(10,+1)*getVariable(5,k)/getVariable(7,k)*getVariable(5,k)/getVariable(7,k)*getVariable(6,k)/getVariable(7,k)*getVariable(8,k)*1*Math.pow(10,+3)/getVariable(2,k)-getVariable(7,k)/getVariable(3,k)/getVariable(3,k)*25*Math.pow(10,+2)/getVariable(2,k)/getVariable(4,k)*getVariable(7,k)-4*Math.pow(10,+8)/getVariable(6,k)/getVariable(6,k)/getVariable(4,k)/getVariable(5,k)/getVariable(4,k)/getVariable(6,k)*getVariable(2,k)+getVariable(6,k)/getVariable(5,k)/getVariable(9,k)/getVariable(8,k)/getVariable(5,k)*getVariable(6,k)/getVariable(3,k)*getVariable(6,k)/getVariable(5,k)*getVariable(6,k)/getVariable(8,k);getVariable(8,k)+getVariable(5,k)-getVariable(1,k)/getVariable(3,k)+getVariable(8,k)+getVariable(8,k)*getVariable(8,k)*getVariable(8,k)-getVariable(2,k)/getVariable(6,k)*1*Math.pow(10,-9)*getVariable(5,k)/16*Math.pow(10,+8)*getVariable(5,k)+getVariable(7,k)*2*Math.pow(10,-2)*getVariable(8,k)+getVariable(6,k)/26*Math.pow(10,+2)/getVariable(5,k)-getVariable(3,k)/getVariable(6,k)/getVariable(1,k)*getVariable(2,k)/getVariable(7,k)*getVariable(2,k)+getVariable(3,k)-getVariable(1,k)/getVariable(3,k)-68*Math.pow(10,-3)+16*Math.pow(10,-2)-getVariable(3,k)*95*Math.pow(10,-2)-getVariable(8,k)-getVariable(2,k)*getVariable(2,k)*getVariable(2,k)*getVariable(2,k)/getVariable(6,k)/getVariable(7,k)/getVariable(7,k)/getVariable(2,k);1*Math.pow(10,-9)-getVariable(1,k)*99*Math.pow(10,+3)/35*Math.pow(10,-4)-getVariable(3,k)-getVariable(5,k)+getVariable(7,k)+getVariable(3,k)*79*Math.pow(10,-2)/getVariable(7,k)*getVariable(6,k)-getVariable(2,k)/getVariable(5,k)/getVariable(8,k)+getVariable(8,k)/getVariable(8,k)+10*Math.pow(10,-5)*getVariable(4,k)*getVariable(5,k)*getVariable(3,k)/91*Math.pow(10,+4)/getVariable(1,k)/getVariable(4,k)*getVariable(5,k)-getVariable(7,k)/getVariable(3,k)*getVariable(7,k)/getVariable(5,k)+getVariable(8,k)-86*Math.pow(10,-1)/getVariable(5,k)*getVariable(2,k)/getVariable(5,k)/getVariable(8,k)*72*Math.pow(10,+1)/getVariable(2,k)-getVariable(7,k)/getVariable(8,k)/getVariable(5,k)+getVariable(6,k)/getVariable(5,k)/getVariable(8,k)+getVariable(5,k)*getVariable(2,k)*getVariable(6,k)/getVariable(3,k)/getVariable(7,k)/getVariable(4,k);4*Math.pow(10,+4)/getVariable(2,k)/getVariable(1,k)*54*Math.pow(10,-2)-getVariable(3,k)*85*Math.pow(10,-2)*96*Math.pow(10,-2)-getVariable(5,k)+getVariable(7,k)+getVariable(5,k)/46*Math.pow(10,+1)-getVariable(2,k)*getVariable(1,k)/getVariable(3,k)/getVariable(6,k)*getVariable(7,k)/getVariable(3,k)*getVariable(7,k)/getVariable(1,k)-getVariable(2,k)/getVariable(5,k)/getVariable(8,k)-70*Math.pow(10,-2)+getVariable(8,k)-getVariable(7,k)/getVariable(5,k)/80*Math.pow(10,+3)/46*Math.pow(10,-5)*getVariable(5,k)*getVariable(1,k)*getVariable(7,k)/getVariable(5,k)*getVariable(7,k)+getVariable(7,k)/getVariable(4,k)/getVariable(4,k)*getVariable(8,k)+getVariable(8,k)+getVariable(9,k)/16*Math.pow(10,+2)/getVariable(7,k)-69*Math.pow(10,+5)/getVariable(5,k)/getVariable(8,k)/getVariable(5,k)/getVariable(5,k)/getVariable(6,k)+getVariable(6,k)/getVariable(1,k)+getVariable(6,k)/getVariable(7,k)*61*Math.pow(10,-1)-getVariable(7,k)/getVariable(5,k)/9*Math.pow(10,-1)*getVariable(3,k)/getVariable(8,k)-getVariable(7,k)*getVariable(2,k)/getVariable(3,k)*getVariable(7,k)/getVariable(3,k)/getVariable(3,k)/getVariable(5,k)/getVariable(8,k)/getVariable(4,k)*getVariable(7,k)+getVariable(2,k)/17*Math.pow(10,-1)*getVariable(6,k)/14*Math.pow(10,-4)/79*Math.pow(10,+9)*getVariable(6,k)/9*Math.pow(10,-1)/getVariable(4,k)/getVariable(9,k)*getVariable(5,k)/getVariable(7,k);
32.4;34.05918970996398;34.06498278947414;33.62980304316744;34.32034335258524;34.76187497086161;
23.2;30.290964057586315;28.05868499494309;28.626509447296314;28.737593631415407;29.485196228189313;
36.4;34.6622975188968;33.33908947688317;34.188640208761974;33.431992330617874;33.62981209051685;
25.8;28.94452702116937;26.29774460905645;28.779373871271194;28.533397175540465;28.248018103089198;
35.3;36.96206165591541;35.46568840274086;35.869231191564026;35.52967839533641;37.07449080318881;
28.3;27.741212751458864;30.013666774782028;27.464338992009075;29.488103930919173;28.969063462824433;
23.6;30.346374988359003;30.126401857401046;28.980664288148773;30.61572732764734;29.90268875501933;
45.6;41.37532880503789;41.78717355706025;40.84671402901621;41.97374881753167;41.86030094314966;
40.4;39.046432530223264;39.584112000709865;38.3288205514532;39.943971607178305;40.52317898859445;
13.3;15.755528753288708;16.528582320824253;17.16153893671538;15.798858470300795;15.469053852378943;
16.3;18.798720911042114;18.31892637728388;17.667784189775833;18.930395390756615;18.144633462490294;
26.5;28.871196497831193;28.699275820867744;30.343272051201154;28.541403927601202;29.678133940913977;
40.0;40.166453504525265;41.204702214872455;41.20310897042832;40.95452828629726;40.9108568889843;
39.8;43.18654196270867;43.02805802850301;43.91219300901935;43.1572944082977;43.738009995439604;
37.2;28.895554541604515;30.616688450394452;30.632041344087938;28.9327918381137;30.739184894232046;
20.7;29.605662433659916;28.94539215160702;29.882493379715363;29.198800261245243;29.66113416866341;
34.5;35.98038170362512;34.82882616346401;36.31172334947444;35.03520019179295;35.73026244714405;
35.7;37.06912960712038;36.547725032460576;38.063238719930325;36.610712300930025;38.514244716651845;
28.5;31.501012874394632;29.18345162665693;31.595272164531888;29.76039304949193;30.526734556680637;
30.2;29.23082253296948;28.22859311593984;27.80972037615775;29.08291763055919;28.713097522309607;
49.1;47.8283532014823;45.142358293933086;43.00742026757736;45.049108462873804;45.61831694492863;
34.6;37.754796576687895;38.20962377726296;38.92244601846057;36.61592277295219;38.103621151531286;
36.9;32.284021577363355;32.52035867716037;32.40601171116524;32.1063678618716;32.79015232536078;
39.1;38.18669549816421;39.395024887140224;38.304964047184555;38.39274782928173;38.04984760861454;
39.5;36.603169676970786;34.659322314194476;36.68440781240915;35.854418204164055;34.925479721772014;
24.2;23.936283412600098;23.181494811832735;24.277442121495092;24.55091100077012;22.785900018007755;
38.0;35.95926117136625;35.96309721152892;35.58270779079622;35.53665042909175;36.160875796611414;
27.5;33.75966073553718;32.549494555949856;30.66479791682291;32.44836303517492;33.07393900805496;
48.3;42.55517436595888;43.41303569531174;44.44739419890681;43.67492424873116;43.49026545977949;
35.3;33.734094241974425;34.169025182919604;33.746144962962155;33.12912201207736;33.814388861277834;
46.1;46.8562311261698;46.26857794689946;46.97857934071856;49.664572402539925;47.08258540281311;
42.1;40.8513698268631;40.07009073629058;36.83814919486638;41.98111487400068;35.9468404743573;
43.1;45.839552451164224;44.20832988519781;43.57196963476999;44.660659234625214;45.96282219607442;
22.2;28.29626855461266;27.68387070076409;27.37671443509437;27.98456649075454;27.68673152037051;
37.5;38.09742774274615;39.12999694807446;37.356942914972265;39.34989265131117;39.029000145276704;
31.5;30.29278539730319;28.225179721065484;30.61940466640548;30.29954994167052;30.610546264667263;
37.0;37.26761523790756;37.520446388478724;35.1820544941485;38.19157975949088;36.86003925541725;
33.6;36.54172323236884;37.505912583736304;37.3277235751446;35.034330136762954;35.6238095583829;
17.9;21.315510305814033;19.37778478691601;20.553915921768613;18.908056548838456;19.578828453237076;
23.8;26.595836817063066;24.67924708093883;28.32751559348589;26.64635619776667;27.172038284523982;
36.8;31.992181296924095;31.828966165160093;32.07219006123989;30.56593258721873;32.10482333480922;
36.9;33.86424544729101;33.00178132595083;32.7726897410115;32.25229273833908;32.658339264931215;
42.3;44.99957705417274;44.506897114907105;46.02246285873169;47.08023985091333;45.742772951264165;
24.8;25.322556697536882;26.129752827609916;25.825095554149684;26.209650918381346;26.060983567776283;
32.7;33.85132574976207;34.30919827655567;32.79363148469431;33.20037313512929;33.28023366516256;
27.2;28.251102394700574;28.282994998769688;30.340899524276136;28.31350228246604;28.68407401148915;
31.1;33.59810476635469;32.19197471578545;33.35948865171421;33.376276366141475;33.931386185830085;
40.1;40.77946043816536;40.351540228490904;40.5080332108977;40.077805914956976;39.84002649618383;
27.0;23.70505268143066;25.013223785948387;24.80907868282813;24.305084741011292;24.737100880656122;
19.0;29.409388103188228;26.760355380340467;28.57670474885586;26.286025899557224;28.197439482434817;
29.0;33.27283752668045;32.858054878608385;30.510595073961298;32.54861409199506;32.60527797390557;
31.2;32.887356714935464;30.796996206269064;32.45968100249972;29.422278684996023;31.487757804050084;
39.7;41.27740009004193;43.08191287078249;40.330844908907544;43.22302168752783;42.34747379745495;
30.0;27.147682217740908;27.349712970202006;29.711286613421034;27.40750848703547;27.08593999201088;
30.9;32.16141735781501;30.194108438112398;30.999163661354984;30.920814435453632;31.436544806889614;
35.7;39.75961785445205;40.71877029476301;39.457265847553586;40.205649509988184;40.14641916230989;
35.0;34.89382935905558;34.25887480505632;34.38990849275984;34.11834032019605;34.845654489370936;
31.0;30.83788078168112;32.59406028375643;30.84815515940125;32.97138177298678;32.30914204378615;
29.8;31.578539232788184;31.025845152580374;32.57854616943643;30.817859979495434;31.993964861877448;
18.5;24.073773529450474;24.551325790477694;23.68175121068454;24.853173754344883;24.529292060527236;
36.1;36.08926420540239;37.100223026520254;37.45324926428064;36.767468975988415;36.58777687885225;
44.3;44.10093864258212;44.302739931510246;45.53036837378466;45.482080001477215;45.77921426546492;
30.5;31.526607235100503;30.98515003521891;32.839810777623285;30.71157579580007;31.592244355011882;
40.6;36.72912467297373;37.2406518787768;36.10860393653311;36.09331785069722;36.20135939073432;
14.1;21.488373921970545;21.344320359971363;20.391773204665114;20.998916722561713;21.302924372402583;
30.5;27.89656407986529;26.38034070879102;26.90947113157357;29.219338225977975;27.34305615433925;
45.7;45.19469295375819;48.045641317413185;48.49037195859011;46.987244077574324;45.640491452722834;
18.0;21.55716009236843;19.6315950386236;21.12867938415469;20.921283798536837;20.62836548987641;
31.3;29.94034729266238;30.061205068829555;28.56093329874138;29.689053173584707;29.590018862605675;
29.7;32.23248801818844;31.976482651525195;31.585381444315274;31.854702628009317;32.38765043225763;
40.6;40.268273626777464;40.8645326413097;43.034960173755536;39.15170815730225;41.44716950583219;
31.4;28.377550039287392;29.930149785373573;27.89024154487273;28.374427933333678;28.4292836073638;
38.5;36.36731936045975;36.09284797791792;36.92418963267791;36.238027409132314;36.425526800142784;
20.6;28.234130983885656;27.953970365305054;28.25631123079649;26.7253153832526;28.77945490065121;
47.0;42.90698151972188;43.37431200077016;41.3020773396809;40.495412536548095;39.62255358078914;
21.0;20.12855147702143;18.603371402465857;19.42188177291467;19.313245545568403;17.681693359900976;
33.5;35.03706726299528;34.76662450468552;34.394103475548384;35.19649262327285;34.86299834973066;
34.6;38.09970251599621;39.2195055724714;38.011655378061775;39.0220026996694;37.6489251846744;
33.6;37.2119213704779;37.759031909375445;38.68937051492143;36.45184424191396;37.54872869273053;
28.7;24.728735653619545;26.654324273847667;27.105002564420342;26.242061504647126;26.148621325280672;
39.9;42.2886404871072;37.079487845243285;37.35702575061285;37.14398660641981;38.073826458812285;
43.6;43.01782795905835;43.90808001261401;43.2532179506155;44.219858541957734;43.79033566712212;
15.3;19.74555542115328;14.929918275105841;15.003759172570373;16.798961364628273;16.223589579520777;
35.8;33.91552674965928;33.49006170502957;34.012923282968394;35.25891485854086;34.26780934644844;
25.7;25.017696031593044;27.091746355551752;25.870956940872738;26.3917348790133;26.198232374747473;
40.6;39.03909650849742;40.364716764504976;39.66993711483176;40.288102192326214;40.199065280724206;
34.8;36.5830284573837;36.642274999882765;37.14750463181664;35.947851554668574;37.05694089960135;
31.7;33.011315744749176;32.15310103847215;32.15730264927143;32.60229955472372;33.27468721502058;
33.0;34.718551697499024;36.08899999405971;37.32469146829679;34.42770495685198;35.75092072952163;
29.8;32.12929728357352;32.75856947320186;33.63420246728591;31.935105134195297;32.64664739580727;
33.6;33.116171264585525;33.67354394839982;33.74985442443305;33.21179623018341;33.5229298484154;
25.0;26.714676660071298;28.5223578411069;26.434127444147357;26.899900924349893;27.855535347869928;
23.4;25.144084146475613;26.70355529432656;26.792193982792494;26.293980685570276;26.27118695755012;
20.4;20.994349293827856;20.820606663668443;22.919329900016248;20.64667497924095;21.017041718394236;
36.0;37.43581591040645;36.96261496955868;37.861810108203734;37.0188906451409;38.31203344595692;
38.3;39.9138751689191;39.583481432814246;40.0588439486704;39.77993485709679;39.980205348228885;
29.9;30.749798182559232;30.05611088521;30.458495438290253;29.367294229736757;30.203113590079475;
30.9;29.980081344706953;31.13876468016361;30.00415310995932;31.472273147059745;30.930577074900917;
31.3;30.512870157461926;30.056277814668537;31.458046897176533;30.938312314719493;30.972048992124773;
44.5;41.869683675615256;41.78447918406923;41.06268205401953;42.53383273745929;41.37816878880874;
43.5;40.71246388205835;41.6373681252153;41.94849849724731;41.33134983921824;41.834823055987755;
40.6;39.49775448478769;40.24602080913104;40.86421017729665;40.75041069215596;40.37115712342535;
27.8;30.280459795100228;30.57132821674596;30.170295539365434;31.351170284542288;30.919992946520715;
27.1;25.068242510869624;27.80393726831761;25.967658294300666;25.54479477116525;25.80114458268196;
14.5;14.678042261951708;13.414891527331342;12.29322437924882;12.193664706185572;11.323936940182797;
42.9;37.085266567546164;38.956957348046004;37.78890206013074;37.992739626123694;37.52188482270797;
34.7;34.61908601112434;35.37611651528033;33.71629493657367;36.36823229035708;34.87515461125342;
44.1;44.357613592501316;42.61866974082756;44.06407757178732;42.95119239307188;43.981680014547194;
24.1;27.25788995119749;27.821511186394293;27.36006095043859;28.223556725767384;28.018208233306506;
28.1;28.997866230064847;27.733445965338177;27.801433526276714;28.46072899679083;28.28848308404445;
23.5;25.97314592346884;25.461684799550422;26.722758049678482;26.13800495317409;25.393741742590926;
36.9;29.537430716723172;29.617680350887685;30.459318190820483;29.722165378004654;29.873559961766652;
30.0;27.78565685509688;26.829039553029443;27.781533022274374;27.779667120468403;27.443098377554616;
38.5;38.916143662988276;39.87958224883803;35.42491469860719;38.41863271168262;38.187680195535584;
45.0;42.741266195555205;43.462794154356246;42.47220569444718;43.65672151644654;42.638552891822066;
30.2;28.63913290053771;26.870827983279394;28.903810581342857;27.938621001836218;27.90087081409495;
42.9;44.14217553697361;43.90443955936667;45.68231969987421;46.7109358030923;45.76253777482036;
25.7;24.782160869191536;24.586528112196646;24.353868074804467;24.852016395830425;25.039309832744323;
32.9;28.12599746745371;28.727407805549834;28.225560221458977;29.996649031526854;28.48896639212248;
26.6;29.401879671130224;31.0599609366796;29.071309611818826;30.45514383054786;30.354027084032015;
34.4;27.074533159931107;27.099409065469224;26.9910942112214;28.443211242372637;26.949926694684503;
30.9;30.940734612271026;31.450229198747948;30.30146286528224;32.33326187887385;31.311138164531798;
34.4;34.91803359997205;33.653464046701934;35.34593269746545;34.14170764663155;34.1959470194882;
33.7;31.591515590253373;31.219156492836838;31.06663904115108;30.924528137376058;30.871339883670082;
45.3;40.85059285332855;40.57188368072348;39.67839135205309;40.55159549931952;40.85015290355037;
37.8;33.53587755750198;30.641188004423075;30.607379365136502;31.25789134906871;32.47172961354107;
41.0;39.10752136987533;37.747005644433585;35.61869411982535;37.87588164032762;37.38499716289534;
35.4;36.041332449932014;35.84330498424888;34.47558820236622;35.59078530430186;35.45116778226352;
21.9;15.881567120036468;15.688604228046344;15.955857449812106;15.643371874002725;14.63981537960983;
42.2;41.194899398690076;40.86472672756906;40.780103932709935;41.1167167666;41.6314209580273;
17.6;16.284683038320082;16.504276986707236;16.286209923610777;17.26670665439857;14.983092432791796;
36.6;35.344291857556556;35.2194283595488;33.033741109893406;32.3047100007953;35.0100691948765;
36.9;42.832432434981385;39.685409490506125;38.07173318738005;37.52760659439852;40.40438161487272;
23.5;24.999086429105443;26.606681591208176;25.24242047155655;25.86867033121208;25.35223168932077;
46.0;41.07343541798736;42.397124501621924;42.051802684670186;42.58167062462157;42.418989565616386;
28.0;23.6971721200421;17.7749985645096;23.297376562821267;23.573157831197104;23.249551677306187;
28.4;29.67821878461411;30.64508701749028;30.689060834909302;29.53583492184909;30.848222635059297;
42.0;40.35302732007895;42.235786607338376;40.670623112754164;42.07157519815781;41.80873091565151;
28.0;29.907751745192414;28.859402652237854;28.79970080450662;31.469681738150097;29.096845592632118;
42.3;40.11986625446043;41.10634922795497;40.149410378435306;40.7965831373646;40.975608849523;
52.3;46.182396139631;46.61826323309197;46.40592799033433;45.799254117871456;46.47588131391488;
40.3;37.489736188448184;36.83033138817073;37.75563781241362;36.40119745561881;37.49446295580617;
40.7;38.110381030343476;39.02862046613033;39.24691281959025;36.32171000336561;37.1108591305998;
41.2;38.43706558731098;34.619823867904984;36.72797074272275;34.829065881847825;35.07526377507832;
40.8;34.334165127338046;35.47487435472836;35.198218828010944;34.469540280969554;34.09263385102396;
30.8;27.349823807149313;26.697392599236807;29.550751593098003;27.24771004729282;28.545258310650986;
29.5;26.251242478347972;28.45174129426347;26.962572988735722;27.514441750554877;27.45913771733489;
31.0;34.263206496451104;33.348896815920185;32.6693658247317;34.615503206777774;34.80710001992925;
36.1;33.466662508879686;34.32708540115622;34.831882223055274;33.530251740586046;34.06296367773299;
38.6;36.31563557850632;34.7906638385414;36.2492933834209;34.377942789508644;35.611934001908445;
29.1;31.137373666832822;31.926036255639843;32.164621597592834;32.51614708947058;31.67435459711955;
41.7;39.74853599820503;40.53629516091961;40.121222907881865;40.55414241392646;40.91284164879599;
35.0;36.37879966420128;35.193371324901854;35.10850752580597;34.58955716677572;35.6099864810275;
37.6;38.95814386075021;39.51918051964694;39.526360739317006;39.68181843315528;40.07714429493957;
13.0;18.078404242845103;17.922057560366444;17.946482138195428;18.53730279649661;17.975447152587034;
32.7;37.98707287169933;36.752891018675925;37.441783645399674;35.63205597154687;37.63025255806045;
33.9;38.837882958332735;38.04070606366646;36.32512774413022;39.3866560310786;36.91017911964565;
23.7;26.412170577507332;26.2149884470246;27.04691250557933;26.374288946962167;25.76628116602643;
22.6;24.11626987873655;26.43960141409033;26.082085293097087;25.960951116237503;25.458886738702628;
36.7;40.9284025297391;39.960987468174416;40.17992685807937;41.01805329955628;41.63598994238121;
32.6;32.06024079740456;30.131802586100896;29.903938220042345;31.19843491270385;31.024492020786504;
23.6;26.519114346123303;26.271657288145814;27.395817979766093;27.2039275704021;27.140897464201583;
39.2;40.461308219249716;40.670065424142436;41.381744694216565;40.17104041951747;40.86656772729668;
24.3;28.151819633750055;28.869829265572886;29.31163861300302;27.172558453294688;29.336155044297392;
22.3;27.9453114806048;25.490880412723744;26.997859333001585;26.993063152453686;26.92251520607212;
41.3;36.96070856203201;36.770658385924264;35.93719210995245;36.81278017427904;36.94839308773703;
29.3;27.757511933850875;25.535853491538585;27.9668684894151;25.58886870818636;27.291529821939452;
42.7;41.203998791405056;42.87299611483391;41.26364237004793;43.407592191445275;43.0640397692424;
32.2;28.662330108796304;27.857437546278074;33.28602529079975;26.087604412094223;29.011510258393628;
54.2;37.54926702941965;37.337645514754634;35.94419292611377;37.41621145602189;37.94628179716002;
36.9;38.392323031130225;37.81195663411611;38.13224407091923;36.9789571348613;38.355697687827984;
31.9;29.851819029449025;29.117709283434273;29.067022150839765;29.56862558408327;29.024968735041877;
20.8;21.329094602212685;21.19056625000022;21.906270092074664;21.238387994970807;21.563432820875;
35.4;37.13360299574868;38.01152333411684;38.233455874188365;37.11937325881861;38.32542170814376;
31.1;33.64327987799974;33.94894414581783;32.71210872018409;33.29478362065611;33.5398229463606;
24.5;24.854552552208908;25.591951758222546;24.164671783604433;25.52790987017074;25.372659145025732;
34.8;36.288138573285096;36.41075856842535;37.45086364185139;36.024557415236636;37.35475847034551;
46.3;49.255311270042895;48.98596881246873;49.08031340483671;47.35047163736753;45.940343303948666;
21.3;22.686312918475885;23.81948798602368;21.502818816514704;22.67790787849115;23.571361561633;
41.6;44.315211609601945;42.31273433020977;43.42034693821709;40.8571359096503;43.35734306428389;
21.0;25.087894247241483;24.300514796982082;25.833743875136435;25.628261745114813;25.088270279553527;
26.2;27.54543968803485;28.806092169488377;28.47180455844069;27.777591321719548;28.916209692431092;
35.9;35.613152517718774;34.84225091305047;36.1505482102975;34.833293049699044;35.834654466336545;
35.9;36.04713343564691;35.7417728447117;36.64663839301686;35.63832440500293;36.59487723759062;
36.1;33.900579969175105;34.77817859605278;34.141695976740536;33.64257966846187;33.66179198777234;
41.5;38.02234491485093;37.396512185575645;37.192290802796364;36.64041711576746;38.045907508516216;
21.8;23.238270283686525;24.587572832403165;22.92696288255984;23.37758769970456;23.865049502396335;
44.5;43.16616268730804;43.10398988357384;42.73697048649429;42.904191335021835;42.7526295160886;
39.0;39.32693181338653;40.389437252891256;41.132837876170875;38.76399488290457;39.20450287035639;
20.6;25.03790695179368;25.809474464720488;23.42842598116802;25.176871882823928;25.592871205590235;
27.1;31.662822048225014;32.718252930978636;31.04305551901368;32.58985673641342;31.35998086579621;
23.5;26.827222949899024;18.01647597824627;22.53621965368953;22.897368683105157;24.61237437681273;
31.5;24.177733823403067;27.227074705249954;24.968880573901526;25.42881286421799;25.25911843171437;
30.7;29.505321642889086;28.62219633224075;30.898822512343735;30.02982791481576;28.79701167189593;
45.9;42.3666549968702;42.876694795233384;41.57271875180862;42.99845406701409;42.16409000859295;
45.3;47.28519185357529;48.58037340118549;49.8402775541383;49.73967485250287;47.58634660616382;
14.3;20.551619061310713;21.181252069108922;20.21208997502825;20.25698525204599;21.07627011725682;
40.7;39.99726346063185;41.05906330256251;41.01548703788893;39.47582575155811;39.036782111454954;
38.9;40.3108737512703;36.53764906789359;38.1815486724364;39.23179855442991;37.5186330251286;
42.9;39.156255298586274;38.689657114590375;38.55072416862998;38.45143835955457;38.91767972561567;
27.7;28.389491869949566;28.754075638829022;28.566259631935058;29.135506166002177;28.567831669084445;
35.2;33.374075350051285;32.72955858973291;35.15768868682465;33.81682843874969;33.141184838679074;
42.0;39.79793367402768;40.6808882476539;39.58146122631262;40.280549598142066;40.0523729462087;
48.2;45.08209797805591;45.25767949716209;43.30832794187689;47.27947477000282;45.66420152688115;
38.5;39.17589186192626;36.47607361361081;40.55837017361706;37.54301864945598;39.483608849561364;
31.2;32.94559543093818;31.749587761714448;33.385615218721135;33.7136677086984;32.66319093519236;
20.2;20.285489321636035;20.98503465247775;19.058112534954265;21.70558037883321;20.411663610434587;
43.4;43.179977897217306;44.35542624030444;44.014087435369774;42.326273223885345;42.42136374574138;
41.3;40.7634858882058;41.648128472296776;42.470902123913426;42.45724863682574;42.94594152995051;
23.8;26.029504402173327;26.504102072101915;25.338198305578803;25.313343147554054;26.600027411450593;
22.1;26.10818487162988;26.846749516764376;25.56107906317159;26.87715911077115;26.49016144923213;
31.2;36.838491674640316;38.36232474760472;38.108872608318734;36.45255768794672;36.81381095535141;
35.2;37.05064961734588;37.57612457119554;38.8801543102595;36.05580049970555;37.77613166596122;
32.8;32.56903875953987;30.9955853703648;31.462063603728335;31.382241196231302;31.61531660680297;
28.1;30.679546597575843;30.759138097705673;30.856851132633352;29.418337127912707;31.438798504800573;
42.3;38.15419401352938;39.74479394158214;38.242821908306745;39.38321165313876;38.76387550990986;
41.8;43.41490641867727;43.36822565959712;42.86477830395442;43.3490189318192;43.933458875345494;
33.2;37.410838890437645;37.173156755768616;37.40745637898689;36.30789301076715;37.77503643135413;
34.1;29.994652219959796;30.564720351621162;30.92012634663591;29.433931465879834;29.859815491105202;
27.1;25.3816017120534;26.052666898632793;25.21768953290438;26.895384207710435;25.91999815147816;
28.0;27.894976612737572;29.367179305631264;29.007437051143164;28.906949054597785;29.050570408277718;
38.3;35.145113119311276;36.19095783651599;33.39752541210226;35.979877661333454;34.580894476605636;
34.7;34.22645691802276;33.851452735317864;34.419165885887224;33.766016990278615;34.81405173667233;
23.8;19.468939214143077;19.433076395025868;17.829564691931562;20.292246196329117;19.299515912547403;
17.8;18.74712864987135;20.769995954835046;17.815455249411748;19.790716208054675;19.181668842907413;
38.0;36.17379482960884;36.90778934487627;37.70118384730297;35.632957358034616;36.2821396261157;
23.6;27.331631667137934;24.213955807317788;27.004128590174304;24.13016616772909;26.068289348733984;
27.1;26.842129154289676;25.47718812094324;27.430435933522432;27.887570363202542;26.709478767421658;
48.0;46.24258532566227;47.901609006481074;46.670959303496566;47.42666585371483;46.32685083408036;
25.5;30.8897379280576;30.29615545650307;30.2223291458535;30.400525614435992;30.650286030898776;
47.3;43.30331873858496;42.721570686387736;44.70724952849095;43.38125137345831;43.56519139221933;
30.9;30.204221700039373;29.797358420563686;30.072025153588164;31.231198816025667;30.29556251780448;
42.4;42.808933641342676;42.20426134171822;41.57887617334441;43.12042419708693;42.45157420125634;
41.8;42.02295026650879;42.34816965265455;40.70286811388999;43.59688702942826;42.72402096573754;
38.4;39.25401609705729;39.15605367562532;39.82265331772126;37.974216405584805;39.7126965897289;
33.7;37.91569131854158;37.23305716225121;38.13239246460774;35.989438838737584;37.5116134511916;
30.3;24.77174549464994;24.462610869138285;25.30553806553567;24.10746996758418;25.265496275978006;
30.2;30.56701406452603;29.88332889910082;30.999993963817147;31.19014250970416;30.269955451908093;
49.4;45.07910416095217;45.408486142349126;46.063132411469674;44.73802593840299;46.009808165732764;
