# yr;getVariable(7,k)-getVariable(5,k)+36*Math.pow(10,-1)-getVariable(4,k)-getVariable(3,k)-99*Math.pow(10,-3)*getVariable(7,k)+getVariable(3,k)*99*Math.pow(10,-3)+95*Math.pow(10,-2)+getVariable(4,k)+98*Math.pow(10,-2)-getVariable(7,k)*69*Math.pow(10,-3)+99*Math.pow(10,-3)*getVariable(3,k)+44*Math.pow(10,-3)+86*Math.pow(10,-2)+getVariable(8,k)+93*Math.pow(10,-2)*getVariable(8,k)+getVariable(8,k);45*Math.pow(10,+2)*69*Math.pow(10,-6)*getVariable(6,k)+getVariable(8,k)*getVariable(8,k)*getVariable(8,k)-74*Math.pow(10,-1)+17*Math.pow(10,-1)*getVariable(8,k)*getVariable(8,k)+getVariable(8,k)-getVariable(8,k)+28*Math.pow(10,-3)*getVariable(7,k)-99*Math.pow(10,-4)*getVariable(1,k)+getVariable(2,k)-getVariable(2,k)+getVariable(7,k)*getVariable(8,k)*99*Math.pow(10,-5)-99*Math.pow(10,-6)*getVariable(4,k)*getVariable(2,k);getVariable(5,k)+getVariable(8,k)*getVariable(8,k)*getVariable(8,k)-98*Math.pow(10,-4)-22*Math.pow(10,-3)+getVariable(8,k)*getVariable(8,k)-getVariable(2,k)*55*Math.pow(10,-5)*89*Math.pow(10,-3)*getVariable(3,k)*getVariable(5,k)+getVariable(6,k)*getVariable(6,k)*99*Math.pow(10,-8)*getVariable(2,k)+getVariable(8,k)*getVariable(6,k)*getVariable(7,k)*99*Math.pow(10,-6)+getVariable(6,k)*getVariable(2,k)*99*Math.pow(10,-6)*getVariable(6,k)*99*Math.pow(10,-4)-getVariable(5,k)*87*Math.pow(10,-5)*getVariable(5,k);22*Math.pow(10,-2)*getVariable(6,k)*getVariable(8,k);getVariable(7,k)-getVariable(3,k)-99*Math.pow(10,-2)-getVariable(5,k)*69*Math.pow(10,-2)+getVariable(8,k)-getVariable(7,k)*99*Math.pow(10,-5)*getVariable(7,k)*getVariable(7,k)*96*Math.pow(10,-4)-getVariable(2,k)*99*Math.pow(10,-4)+99*Math.pow(10,-3)*getVariable(5,k)-getVariable(7,k)*22*Math.pow(10,-4)+getVariable(8,k)*getVariable(8,k)-99*Math.pow(10,-2)-getVariable(2,k)*57*Math.pow(10,-4)+getVariable(3,k)*99*Math.pow(10,-3)-4*Math.pow(10,-2)*getVariable(7,k);63*Math.pow(10,-2)*getVariable(7,k)-getVariable(4,k)*90*Math.pow(10,-2)+getVariable(8,k)*getVariable(8,k)*getVariable(8,k)-getVariable(1,k)*getVariable(7,k)*getVariable(8,k)*39*Math.pow(10,-5)*getVariable(7,k)*getVariable(7,k)*84*Math.pow(10,-6)-getVariable(2,k)*34*Math.pow(10,-6)*getVariable(2,k)-96*Math.pow(10,-2)+getVariable(1,k)-85*Math.pow(10,-3)-getVariable(1,k)+getVariable(4,k)-getVariable(4,k)+getVariable(6,k)*getVariable(6,k)*99*Math.pow(10,-8)*getVariable(4,k)*getVariable(8,k)*99*Math.pow(10,-3)*getVariable(8,k)*getVariable(4,k);75*Math.pow(10,-1)+getVariable(5,k)*getVariable(8,k)*6*Math.pow(10,-1)-22*Math.pow(10,-1)*getVariable(8,k)*getVariable(8,k)-getVariable(6,k)-getVariable(2,k)-99*Math.pow(10,-2)+getVariable(2,k)+99*Math.pow(10,-4)*getVariable(6,k)*getVariable(6,k)*99*Math.pow(10,-4)+getVariable(6,k)+44*Math.pow(10,-3)*getVariable(9,k);84*Math.pow(10,-4)+56*Math.pow(10,-2)*getVariable(7,k)-getVariable(4,k)+78*Math.pow(10,-1)*getVariable(8,k)-getVariable(1,k)*getVariable(8,k)*getVariable(7,k)*getVariable(7,k)*getVariable(8,k)*99*Math.pow(10,-8)+getVariable(8,k)+getVariable(9,k)*getVariable(9,k)*85*Math.pow(10,-5)-90*Math.pow(10,-2)-getVariable(1,k)+getVariable(1,k)+99*Math.pow(10,-5)*getVariable(6,k);26*Math.pow(10,-2)*getVariable(6,k)+getVariable(8,k)*getVariable(8,k)*getVariable(8,k)*16*Math.pow(10,-1)+getVariable(7,k)*getVariable(7,k)*getVariable(7,k)*98*Math.pow(10,-8)*getVariable(8,k)+98*Math.pow(10,-2)*getVariable(3,k)-getVariable(3,k)-getVariable(2,k)*99*Math.pow(10,-5)*getVariable(8,k)*95*Math.pow(10,-1)+99*Math.pow(10,-3)+getVariable(8,k)+94*Math.pow(10,-3)+99*Math.pow(10,-4)*getVariable(6,k)+getVariable(3,k)+99*Math.pow(10,-3)+99*Math.pow(10,-3)-getVariable(3,k)-99*Math.pow(10,-5)*getVariable(2,k)*30*Math.pow(10,-3)*getVariable(2,k)+getVariable(6,k)-getVariable(6,k);67*Math.pow(10,-2)*getVariable(7,k)-getVariable(3,k)*99*Math.pow(10,-3)-getVariable(5,k)+getVariable(3,k)-getVariable(3,k)+getVariable(8,k)*getVariable(8,k)-91*Math.pow(10,-2)-91*Math.pow(10,-1)+getVariable(8,k)*99*Math.pow(10,-3)*getVariable(5,k)+94*Math.pow(10,-4)*getVariable(6,k)-getVariable(2,k)*99*Math.pow(10,-8)*getVariable(2,k)*97*Math.pow(10,-1)+getVariable(6,k)*54*Math.pow(10,-5)*getVariable(9,k);
42.9;53.59279999999999;48.51247772;44.20016344689841;55.352;51.157076733152024;46.372561955469386;41.93707097640003;44.11055240463999;48.07708652852001;48.49845883091999;
25.7;24.878999999999984;24.030707720000002;25.270904466131203;19.316;24.757972886752;25.857971132781017;26.537543408399998;25.01931422303001;24.27130315026001;26.607823121280003;
32.9;26.416400000000003;27.43926007999999;27.269112586345603;21.692;26.892217704704002;27.959197246255;27.60284929959999;28.07642753728002;27.28363127552001;27.283094773120002;
26.6;34.348400000000005;26.682370540000004;25.8645775414988;21.076;33.89188349750399;28.35788025691703;24.86950049639999;29.193471579870007;26.80313180601999;31.35613141533002;
34.4;25.529399999999995;26.949869100000015;25.344007143738004;21.428;25.637000284;24.51875255185083;25.995797347599996;25.208992041500004;26.768574557500017;26.82228919925;
30.9;30.8742;29.620014740000002;27.900024360943608;23.188000000000002;30.08760416630401;30.394372585706616;27.838808771600007;29.832442356110015;29.27613735602003;31.018147570770015;
34.4;28.1992;34.404549059999994;31.928662827031904;26.598000000000003;28.414607525024007;32.24221367003778;30.930593548100003;31.63822364785001;33.71877564962;29.44978170597001;
33.7;31.280399999999997;32.3760434;30.704768667861;33.044;30.772388042495994;33.0984729652575;26.774777380099977;33.27679236192;32.21178019696001;31.541192636999998;
45.3;37.7324;37.5327372;37.68341018965201;39.864;37.731889952736;40.522634747608;39.58650136359999;41.38663541892001;37.62659500436001;40.12572765300001;
37.8;29.92439999999998;29.969701460000003;30.055367054434402;23.451999999999998;29.530887284191998;29.796633178834096;30.019742515599987;28.63450175760999;29.769363833460005;29.939542291720002;
41.0;41.7108;37.83192464999999;36.0450686582148;28.908;39.211456494752;37.184629679937814;32.95823673959999;38.02681941597;37.05619725026003;37.464836366930015;
35.4;36.502999999999986;35.21547564;36.167254167558596;36.916000000000004;37.393807620864;36.12621293237736;36.239912972099994;36.68420780672002;35.08445512463999;36.00192335732003;
21.9;22.895799999999998;16.952287099999992;20.569823358813004;14.366;22.457545879551997;18.887421239605697;20.463923460899995;19.35344844768001;18.18577352976;21.158513653;
42.2;46.37999999999998;39.965532100000004;40.302281640883706;43.252;45.16530449999999;42.49972260632642;41.70105984889997;42.95069225000001;40.29806974200001;45.15911985533001;
17.6;13.271599999999996;20.36170088999999;22.238652422042904;16.962;13.946596351999993;16.569754585583798;23.85661162409999;16.514436147000012;20.883476543000015;16.97121146317001;
36.6;36.88899999999999;33.938742059999996;31.397747568496406;26.268;35.20830886399999;33.93658910859089;29.551265843599957;33.966138895000014;33.38534522300003;34.358864411969996;
36.9;40.4634;39.53129075;36.609344877272505;30.118000000000002;37.88305433651201;37.96039901060849;32.930865196099994;38.83124469856001;38.706172349560006;36.937556731250005;
23.5;26.500799999999987;25.706329560000015;24.6039839167472;20.504;26.010859478495995;28.612895254670228;25.601338382399994;29.090445474140008;25.603411167980013;27.724084811730016;
46.0;39.97519999999999;40.12877939999999;38.21001790853901;43.516000000000005;39.07006428799998;41.773444157541924;39.232656392100004;40.53521194400001;40.06813318000002;41.90333255700002;
28.0;26.993799999999997;26.479577599999995;29.5775707801508;24.816;27.016916197631993;27.762996389425787;25.37776588960001;28.846214729920007;27.256249887320017;26.97916492413;
28.4;30.11499999999998;30.494369599999995;30.2607764964272;23.892;30.88572244300799;29.936716196753984;28.833926019600014;29.789723377280016;30.195533015040013;28.516474901280016;
42.0;44.18979999999999;39.551934939999995;37.4299402048158;42.636;41.62290450000001;42.571487779229706;38.77827567609999;41.83719907500001;39.689313227000014;45.37943186548001;
28.0;26.495;28.604128999999997;27.28402691922;22.506;26.37792421846401;28.719143131195658;28.839703072900008;29.097067617820013;28.245769278819992;29.10371480000002;
42.3;40.28639999999999;39.02574040000002;37.639577755245;42.02;39.082326912000006;40.619743243584;38.659875702499974;38.53238232400001;39.02338781200001;41.36819698708001;
52.3;45.05759999999999;44.173105639999996;44.13339906627181;48.884;42.488766614784005;46.70387026106934;47.8997580121;46.72257222944001;44.822438527840006;46.11189023508001;
40.3;35.5554;37.226513240000024;34.869046688253796;39.732;34.554189805983995;37.0965374014392;36.73318236090001;37.20106991192001;37.01266899484001;40.024911222280004;
40.7;32.4286;39.39571226000001;41.991548541312504;42.9;35.32883886499201;36.948883428069124;44.753707562500004;34.25636394976001;39.158192061920005;32.96580263757001;
41.2;36.50659999999998;39.48127219000002;41.9505652174519;30.206000000000003;38.812654185184;32.732544480351734;36.497614932899964;33.17752034021;38.63942964542002;31.17579015837002;
40.8;29.343199999999992;35.581466299999995;34.735242095935;37.62;30.42643045065599;33.474415139499804;34.32247760249999;33.559687002480004;35.209042911560005;31.724422234120006;
30.8;27.391799999999986;30.191704060000003;27.848539081335197;23.848000000000003;27.997252416255982;23.016930223286604;27.32967238559998;22.954052677120007;29.83326364428001;27.529018587329997;
29.5;28.948999999999984;26.188236400000005;27.9979110896165;20.834;30.15931835228799;27.124639441651887;26.632962500900003;27.225428552820013;26.330812381939992;26.121097223250008;
31.0;37.688999999999986;30.834781000000017;30.538081007844006;23.958000000000002;37.09133749999999;32.31078028401409;29.188321172099972;33.82734162500001;30.68723036250003;35.17223171199999;
36.1;32.468199999999996;35.899574120000004;34.7648228233392;38.104;33.043949056;33.61670950623494;34.097031875599995;32.45284256000001;35.516330732;33.687471222279996;
38.6;33.07299999999999;36.78330540000002;31.887241982604795;39.424;32.491884334848;31.731989243143687;28.932839961599985;32.49075195520001;36.16168323648;34.85767962448;
29.1;27.4714;31.09370390000001;30.734379600578002;24.244;28.612442443008018;31.728516770648596;29.8522373604;32.01543121472002;30.66383081804001;27.668987409250008;
41.7;39.55419999999998;38.55648396000001;37.356064364560005;41.36;39.152329952736004;40.87746516611362;37.84401636;40.76479887056001;38.48890115236;40.669210847520006;
35.0;35.7208;35.61941646;33.3692850224425;37.62;36.083890872831994;34.45853956066517;30.422477602500013;36.56976780368;35.257357079320016;34.48321422373;
37.6;41.67239999999999;38.36651012000001;38.03819254222721;41.184;41.954989805984;38.996051365340676;36.752661689599975;37.47571334420001;38.35837979484003;39.45628741428;
13.0;17.153199999999995;20.36881695999999;23.074431244935205;16.874000000000002;17.809189838335993;19.480108299301836;24.622582048899993;18.770533066600002;20.929960139680006;20.06324912128;
32.7;40.77439999999998;38.83888327999999;37.8473183373739;29.633999999999997;39.63359417395198;38.827871280855064;33.40030226089999;40.52067381268;38.144707124760004;36.118895096770004;
33.9;45.93999999999999;38.12095823000002;35.600647907360006;29.04;41.395097952;38.736049739141606;33.28572624000002;41.39738995699999;37.49027502300001;42.581613968370014;
23.7;23.1128;26.661928239999988;26.245116460280602;21.186;23.315251168511995;28.437520573984152;28.262914356899994;29.00378440468001;26.547260562560012;26.782088291720015;
22.6;24.910399999999996;23.591935600000003;24.650033854211603;18.964000000000002;25.283852769568007;26.090090487467744;24.498257424399974;26.72807303128001;23.992689986340025;24.989231836370003;
36.7;44.914599999999986;38.32633606000002;36.652871928760305;40.964;44.579191526656004;41.823611193071756;34.17551245609999;42.890906808320004;38.34213974555999;41.92709163012999;
32.6;34.1084;31.274079500000003;32.183133397865994;31.416000000000004;34.50909028812799;33.628555387864516;29.437651059599975;35.63783079968001;31.39915695228001;32.47144303325001;
23.6;24.124399999999994;26.1958137;28.02992985075;20.9;25.871886175488;23.661182069526042;27.83854024999998;24.39266069264001;26.338546092439998;24.19272240893002;
39.2;36.184200000000004;40.49243160000002;38.59625438580161;44.352;37.65192762086401;38.44064558015674;37.725844326399994;38.410247017120014;40.00355826463998;36.34465062592;
24.3;28.125199999999992;28.715898100000004;30.23963164154;22.66;29.559172;28.33186192090252;28.781788089999992;27.91913072500001;28.66828000800001;26.348470830920004;
22.3;26.15279999999999;27.133623849999992;25.618121516760002;21.56;25.569692;25.834220657390016;28.071288040000013;26.893251025000012;26.970200983000012;29.70565968117002;
41.3;35.721799999999995;36.419555599999995;34.135346103764405;38.632;35.307212416255986;36.1561413606889;33.9175434084;36.47623371648001;36.00075709756;37.72006003957001;
29.3;29.612400000000004;30.962234589999987;30.7409909801152;31.328000000000003;29.258479565088003;28.374888943984136;28.894855814399996;28.186196513640013;30.968721408880015;31.517812081330007;
42.7;46.13899999999999;40.2604978;35.9578334606964;43.692;44.07691600000001;42.144808152120895;33.24842662489999;40.468653800000006;39.978594688;44.28822208911999;
32.2;20.464199999999998;36.02059600000001;34.20860551512;28.116;23.876168284928003;25.143833686073208;32.794781648399976;24.855729153920016;35.084162672640005;22.1229748;
54.2;40.026799999999994;34.16110752000002;32.170995104000006;35.2;39.064323866623994;36.75816334830798;28.593263999999998;37.109674357760014;34.24009090624001;38.51421528528001;
36.9;36.08539999999999;36.88284650000003;36.440111737348005;39.248000000000005;36.75922187596799;36.21810592182029;34.68183028639997;34.07197071312001;36.802618235680015;35.22129965300001;
31.9;31.179999999999996;30.670121050000006;33.665029908449505;30.668000000000003;32.702723776000006;32.18128547534596;31.34214140089999;33.73613658400001;30.946591335000022;29.22145905925001;
20.8;22.935599999999994;22.507421000000008;23.512856637553604;18.348000000000003;22.922088586271997;21.389948552836717;24.595714435599984;20.96963432166001;22.895122378860023;24.40756403792;
35.4;38.365799999999986;37.61414679;37.34770688157671;40.172;38.339962443008005;39.56334359815263;37.59098097689998;38.546685923520016;37.56922413308;38.46094391253003;
31.1;34.2986;33.07553800000001;36.258687542004;33.836000000000006;35.36134459171199;35.96216440203262;36.80559291609998;35.13332207236;33.33009682612001;34.12027171200001;
24.5;26.2176;24.486562129999985;28.255835556307602;19.668000000000003;27.917279648608;25.000722410354612;27.54933120360001;24.463389354370012;24.78562487654;24.131389291570013;
34.8;37.40379999999999;36.94695296;36.731024322345;39.38;37.948699168;36.240070956302404;36.34308460249998;35.28297639200001;36.864036252000005;37.21686075827999;
46.3;49.4288;49.69112572000001;53.6140954917766;56.62799999999999;46.62351393219199;46.25204454238199;61.44940725689998;48.79565375108;50.78240072892001;49.56920423412002;
21.3;28.726199999999988;21.7468508;24.63969793156;17.71;28.673354694911993;24.2741467587745;24.337129302499996;23.378304670720013;22.325523474559986;26.571781297919994;
41.6;38.98;42.76957664000001;42.530498953243196;47.476000000000006;40.789877151999995;41.00441408985365;41.85107260410002;38.096878536000006;42.44754843200002;36.683072154879994;
21.0;22.1908;25.786905799999992;25.875663980640002;20.68;23.192406089984;21.609769475741942;26.620016359999994;22.376358361960015;25.83592662192001;23.863941938720007;
26.2;29.1052;26.749379310000002;30.008794490184304;21.186;30.63512967747199;29.180152476858986;28.51091435689999;29.09396083324001;26.975655603860005;26.65359415773001;
35.9;37.188799999999986;35.1772144;36.154458320035594;36.828;38.564468;37.3954433920036;34.24062767689999;39.06492080000001;35.25363592800001;34.82544102672001;
35.9;35.41199999999999;35.228105759999984;33.7151776209769;36.916000000000004;34.800959999999996;34.52390314855912;31.87591297209999;32.231231000000015;35.23679946300001;36.52360583637;
36.1;33.04599999999999;33.83713832000001;36.0053293176333;35.068000000000005;35.00767578188799;33.50534115058252;34.468568340899985;34.13288904288002;33.93206844188002;31.36619370493001;
41.5;39.42799999999998;36.59805104;37.854958433556895;38.763999999999996;39.873306764;37.66585911036836;37.4227153961;35.73787921900001;36.744490888;37.60804285477001;
21.8;26.567199999999985;22.87552775999999;23.596099010747206;18.524;26.081701201055996;24.137402890938557;23.780855616399982;23.301617522610012;23.222289950780024;26.311051950879996;
44.5;40.84879999999998;42.45932124999999;42.3512506479875;46.86;41.062644416;42.5968061025105;45.77365392250001;42.43875954400001;42.296160735;42.28825142925001;
39.0;35.09599999999999;41.55222390000001;41.392216667036394;45.848;36.184104288;39.51053616182561;45.49015729639999;37.29411731200001;41.18931778300002;37.79207870197001;
20.6;28.7856;23.48534140000001;24.699251754734398;18.876;27.890038864991997;28.046756500042598;25.695514336399995;27.43276769107001;23.76549840746;29.011836095520017;
27.1;29.265999999999995;32.17137072000001;33.9099724283984;32.692;30.314679134208003;33.229005295214925;33.399063224899976;33.079747694560005;32.18147536608001;30.71753588032001;
23.5;26.738999999999997;26.866736060000008;30.276289351949703;25.476;27.221634917375997;27.14607434338421;27.950569704099983;30.877210968960004;27.531001972760002;27.02819521733;
31.5;28.36059999999999;23.7900835;24.413614965600903;19.118000000000002;28.291163890432003;26.271354558274048;23.594133296099976;26.061810353760002;24.113235847159984;26.334938577169993;
30.7;24.035199999999993;30.015864199999996;28.295287058933997;23.561999999999998;24.546180437727998;28.63696928725053;29.566214884100013;29.320692774560023;29.60693634914;27.719931572000004;
45.9;39.06839999999999;40.40230608000001;40.2277823089696;43.912;39.281980272031994;41.891512308236535;42.854183520399985;41.44816745320001;40.27282114731999;40.80803678272001;
45.3;55.659799999999976;51.86052468999999;51.867117453611705;59.708;50.65723731788799;47.08254582606462;55.362804164899984;47.96877728160001;52.74447676187998;53.00747385533;
14.3;23.602399999999992;21.492696349999996;23.049033505;17.6;23.32745296435199;22.860335426973425;24.07326399999998;22.16918750724001;21.94753222876001;24.645926813250014;
40.7;34.39059999999999;42.47584260000001;41.40171169226161;47.168;35.197584275712;40.19684818223578;47.23631523840002;38.81608596896;41.891274169119995;38.75136629172001;
38.9;35.78360000000001;39.98713678;38.7598035832662;30.426000000000002;35.279258772064004;38.05171183845885;36.740626488899984;40.94983714426;38.93755063882;35.41647113908;
42.9;40.22179999999998;38.515128000000004;39.7649683458848;41.448;40.481444288000006;38.442169155456014;42.24370545639998;37.17742638400001;38.60314705200001;40.382427222280015;
27.7;29.483800000000002;27.608459549999992;24.6239158370908;21.868000000000002;28.84878617548801;24.312884819743847;24.56237408359999;24.946490928880014;27.442498012440012;29.35822892973001;
35.2;28.091999999999995;35.5669545;32.247523537525495;27.478;28.516306912000008;32.010265103804095;31.642956980099978;32.320017756000006;34.670204135000006;29.947571199250017;
42.0;40.54919999999999;38.02295200000001;40.276188318678;40.524;41.26605297238401;41.76407274788993;41.34936100409999;41.07739947116;38.27269773684;39.198298708000024;
48.2;50.946;40.77144772999999;41.04860030040001;44.0;49.296102014464;46.92402055218433;39.90610000000001;46.4634058944;41.32016183964001;46.59411116453;
38.5;44.382999999999996;40.82701100000001;39.715941907577005;44.836000000000006;45.317326258208;39.428387519416475;37.80369761609996;39.85788508576001;40.64411711308;40.686589653;
31.2;28.657399999999992;33.79608304999999;31.660162455446002;26.224;29.470064166304013;30.170921315659555;31.078588806399985;30.694011996180006;33.04470150802;29.601356943250014;
20.2;21.125199999999992;21.070973499999983;23.654805541790004;17.291999999999998;21.646392769568003;22.073816703656348;24.603501859599998;21.550680638530007;21.52868289834001;22.140453481250017;
43.4;37.71459999999999;41.19596335;45.2054534859385;44.924;40.042427342848015;43.57489803960749;48.53569642410001;42.845118680320006;41.48068953948001;37.779366243250024;
41.3;44.43799999999999;42.532183249999996;39.29507642685;47.08;43.328647711136;41.15446348456342;38.92811649;38.95988120864001;42.19867711336002;43.82290323325;
23.8;26.858599999999996;24.768987380000006;25.3590970546766;19.822;26.377197147999993;27.38089162433386;26.057646160100006;26.56541112450001;24.946139270499998;27.729317861319988;
22.1;27.71559999999999;23.502427160000003;24.128037886478797;18.876;27.649326089983994;25.87360200794698;24.44751433640001;27.462080698200015;23.877553760919994;27.215559415330006;
31.2;31.444799999999987;37.16323145000001;36.8358668024175;39.82;33.54284983833599;33.99051305465821;35.22872640249998;34.257809596960016;36.881389182359996;31.23584116453;
35.2;34.06399999999999;38.317675500000014;37.5511778096;41.36;35.090572723999976;37.26840579715801;37.22401635999999;35.47677298600001;38.032865915;34.702600637;
32.8;28.926999999999992;31.23988840000001;31.236030349076003;24.331999999999997;28.786219329632004;32.55667377828347;31.80489360360001;32.52371948871;30.892524097660015;29.990262813250002;
28.1;32.197399999999995;31.314969640000005;31.3448551433716;24.486;32.71869497600001;29.886391420958173;29.644117496899973;29.53598391200001;31.00193266800001;29.781763833120007;
42.3;36.53779999999999;36.481077520000014;37.5539912932256;38.456;37.46026483433599;39.3054103282004;37.338674867599984;38.45667887388001;36.52833567836001;36.23703830992001;
41.8;40.83279999999999;41.32991660000001;39.3149854289456;45.232;40.834089781248004;42.749223477160726;38.1577539984;40.88909254976001;41.07864269148;39.75749690957001;
33.2;36.47379999999999;37.46572247;35.92409396587281;40.128;36.229363179264;36.58876215129524;35.557192294400004;34.18802964032001;37.20765084764001;37.17854559693001;
34.1;27.548199999999984;32.4348356;33.9186848571984;33.308;28.879884883615993;30.065349753960167;32.75164532489999;29.224251038040006;32.423533591159995;28.697861880320012;
27.1;26.59099999999998;25.28075022000001;25.508821704360006;20.24;26.89774120105599;23.818825743927494;25.607556640000013;23.562405872250014;25.353626386780007;26.193222168520006;
28.0;27.846600000000006;26.905417060000012;27.39257463006;21.34;29.095555976447997;25.83771269461334;26.268176089999994;27.22535769016001;27.028122913239997;26.026651836370014;
38.3;34.43320000000001;34.50672424;33.038409345589606;35.772;32.688602765344;37.233957923402286;35.621815716899995;35.974042131080004;34.35910060444;39.10964154432001;
34.7;35.4664;33.42290200000002;34.0588942858008;34.364;36.130944873728005;35.315216334760756;31.891822776100014;36.43605219360001;33.589323985280004;34.32633469248;
23.8;22.14139999999999;19.636567600000014;23.2081593938688;16.258000000000003;22.57038983833599;21.96682814616195;24.221253192099997;22.20527076724001;20.335392619679993;22.55781995648;
17.8;25.846200000000007;19.148885879999987;23.264767713029602;15.884;26.186533068704005;23.162633214288455;22.652910448400007;22.92640767691001;19.99833235301999;23.04679285492001;
38.0;31.936000000000003;37.737525519999984;37.22588746823079;40.612;33.11525565212799;35.44574656212474;37.880975612899995;33.13791724868002;37.38226290428001;33.69715214288002;
23.6;24.065999999999985;27.94506439999999;27.800403266320004;22.22;24.721063935999993;25.511397210248006;30.21380001;26.880468532000002;27.798301152000022;27.538941809280022;
27.1;23.345999999999986;26.714428899999994;26.664162018958102;21.274;24.145338304;23.4475576398929;27.59048072889999;23.479107687000013;26.667234543000006;25.543031980770007;
48.0;48.917199999999994;44.77844480000001;44.88337324509679;49.588;44.25567996259201;47.15161589264855;50.0988534329;49.16469571452001;45.85199758692001;50.24848342208002;
25.5;31.225599999999993;31.934735439999997;32.1318778940608;32.472;31.44641291545599;31.768827602860096;30.27580558439998;32.33488244416001;31.902664418559993;31.94152739328;
47.3;38.01359999999999;44.18953000000001;41.668851321275;49.5;38.651049036288015;40.43303258448692;43.69843906250002;37.701011324480014;43.67490328688001;40.63556596692001;
30.9;29.533999999999992;30.25803399999999;27.996744337250405;23.716;29.126537151999997;28.833296700672012;28.54895852839996;29.132074896000017;29.79348886800001;30.697445094919996;
42.4;45.07159999999999;40.800931500000004;39.118596317736;44.528;45.414943425311996;41.213207624441694;37.001763534399984;40.62353021748002;40.54796298711999;41.54077692324999;
41.8;47.13959999999999;38.20897925000002;39.3133633229435;40.524;46.15409834070401;44.85759985423801;39.0293610041;45.32131395324;38.722801635039986;44.35249971325;
38.4;37.78799999999999;38.32524928000002;39.582440805030004;41.14;39.18142321356801;40.30153258056756;39.090827922500004;39.18775647648001;38.36109482367999;36.13327292688002;
33.7;37.58399999999999;36.87876800000002;40.181439956549994;39.160000000000004;39.53213199999999;38.16574103364002;41.57433720999999;38.58992370000001;37.13793657500001;36.71051705925;
30.3;24.17799999999999;25.068839999999984;26.164111833520007;20.151999999999997;25.280026835999998;23.24871128459001;26.660358785599986;24.96296711000001;25.277712367500015;24.615261300000007;
30.2;29.630799999999983;32.46545300000002;28.187826605952008;25.344;28.699493132000008;28.9915808598299;29.218694630399984;29.504798438750004;31.69587117249999;31.930947568000008;
49.4;49.10319999999999;46.29341425000001;44.7533149289263;52.052;45.34237979801599;45.307729996169314;47.85363916889999;45.39912473248;46.80629305916001;48.497849289330006;
24.5;25.348599999999994;27.4791264;26.979908188102;21.956;26.463347422464004;20.956069325362183;26.950183520399975;21.99132217920002;27.424082811320005;25.29439719925;
41.4;37.508999999999986;38.29801479999999;37.7200578763496;41.316;38.74498838800001;36.7225989421221;37.00617475209997;37.159934694000015;38.073219283000014;36.84479099072001;
23.9;27.914799999999993;28.83484447999999;26.997402581273597;22.791999999999998;27.849293029375993;26.185245191212694;27.841937409599975;26.873343440160014;28.51092473088002;29.224746888320006;
40.3;50.350599999999986;39.76576385000002;35.553882549998406;30.096000000000004;43.28824054758401;42.2611295770878;31.700182662399996;44.75106012288;39.15164972492002;44.92631329157;
27.5;28.305999999999994;26.322534739999988;29.1784041019008;20.944;30.581409663999995;24.99788757765018;26.550268550399995;25.054214144000007;26.61766590699999;23.759764208130004;
30.6;31.074199999999998;24.772586199999992;25.208309373178;19.822;30.311745315999993;26.115638029868826;24.945646160100015;25.049188800000017;24.962428717500003;29.330058548000004;
31.1;36.272999999999996;30.214315719999995;33.7570242242724;29.788;36.88274772579201;34.76245972230681;31.5712082529;34.914993798;30.807742034919997;33.93701230991999;
34.2;38.72459999999999;37.10046332;35.81041984272721;39.424;38.194178864992;39.48192849422914;36.09683996159999;40.11988601192001;36.98312601092;39.97402737108;
29.6;33.098200000000006;29.14772289999999;29.530637437759;28.468;32.54256917324799;30.648678661934625;24.496278680899987;31.410706506080018;29.604047768480015;31.234633997000014;
37.8;42.713999999999984;42.230103599999985;40.97748174936;46.64;43.438684384000005;41.42507381000801;41.007240359999976;41.14709159600001;41.814919668000016;41.30766858772001;
16.9;20.383999999999997;22.772153599999992;21.14105617589;18.59;19.340301215999993;18.7834973482265;22.65781590249998;17.80515826100001;22.968903628000007;23.846604095520004;
41.9;33.36439999999999;35.804611480000005;37.6434652274256;37.752;34.64940196019199;38.16163261922279;39.871514336400004;39.47611406976001;35.904462593920016;35.59625247952001;
21.6;25.904199999999996;25.18033400000001;28.081848469812996;20.086;27.002557148;29.3356620838971;28.70298097689997;29.573799124500006;25.318056502500013;25.933735613000014;
28.7;28.65759999999999;23.842140080000004;24.937830597330002;19.14;28.577566224544004;26.708659560422785;24.65583768999998;26.56643610405001;24.148515691220013;27.269831941730004;
37.9;35.185399999999994;32.067830000000015;32.801979355136;32.296;34.823951223807995;36.09447219857997;31.162034755600008;36.095640821120014;32.35444769408002;35.795877392000016;
30.0;25.8544;24.80736532;27.413754572460803;19.888;27.75878983833599;24.97324856244454;25.914953401600002;26.094536502320015;25.188291899679996;22.938232923680005;
43.6;40.67599999999997;43.40263310000001;42.139599536808;48.224;40.268866608896005;42.72634148278808;44.00331180159998;40.049615363200004;43.29261506096;41.06839389300001;
31.7;27.27979999999999;24.93895270000001;26.275466033826405;19.932;28.063329055999993;26.534612779092907;25.934501363599974;27.34614950400001;25.142308307999997;26.030817435720007;
