# yr;getVariable(7,k)-getVariable(3,k)-50*Math.pow(10,-2)*getVariable(4,k)-57*Math.pow(10,-5)*getVariable(7,k)*getVariable(7,k)/getVariable(3,k)*getVariable(1,k)+getVariable(6,k)/getVariable(1,k)*getVariable(6,k)/43*Math.pow(10,+6)/94*Math.pow(10,-9)/getVariable(1,k)*getVariable(3,k)*getVariable(6,k)*56*Math.pow(10,+2)-55*Math.pow(10,+1)/3*Math.pow(10,-2)*getVariable(2,k)/getVariable(3,k);65*Math.pow(10,+3)/getVariable(3,k)/getVariable(2,k)-getVariable(5,k)-getVariable(4,k)-getVariable(7,k)/getVariable(5,k)+getVariable(7,k)-getVariable(7,k)/getVariable(4,k)/getVariable(5,k)*getVariable(7,k)+getVariable(6,k)/getVariable(1,k)*getVariable(6,k)/getVariable(7,k)*getVariable(6,k)/getVariable(4,k)*getVariable(6,k)/getVariable(1,k)-getVariable(7,k)*3*Math.pow(10,-6)*getVariable(1,k)*getVariable(7,k)-62*Math.pow(10,-1)/getVariable(6,k);getVariable(4,k)+getVariable(2,k)/getVariable(3,k)-getVariable(1,k)/getVariable(3,k)-getVariable(1,k)/getVariable(4,k)+getVariable(6,k)/getVariable(5,k)*getVariable(4,k)/19*Math.pow(10,+8)/42*Math.pow(10,-6)+getVariable(6,k)/getVariable(1,k)+4*Math.pow(10,+1)-getVariable(2,k)/getVariable(7,k)*getVariable(4,k)+getVariable(7,k)/getVariable(4,k)*getVariable(6,k)/getVariable(1,k)-getVariable(1,k)/getVariable(4,k)-getVariable(2,k)/getVariable(5,k)/getVariable(5,k)+71*Math.pow(10,-5)*getVariable(4,k)*getVariable(4,k)/getVariable(9,k);getVariable(7,k)*43*Math.pow(10,-2)-getVariable(3,k)/getVariable(7,k)*getVariable(3,k)*getVariable(1,k)/getVariable(6,k)-getVariable(2,k)/getVariable(3,k)+getVariable(7,k)/getVariable(1,k)/getVariable(4,k)*getVariable(7,k)/getVariable(1,k)*getVariable(7,k)+47*Math.pow(10,-1)/getVariable(9,k)-getVariable(2,k)/getVariable(3,k)+getVariable(6,k)/getVariable(1,k)/getVariable(4,k)*getVariable(6,k)*getVariable(3,k)/getVariable(4,k)+99*Math.pow(10,-4)*getVariable(9,k);38*Math.pow(10,+8)/42*Math.pow(10,-2)*80*Math.pow(10,-8)*getVariable(7,k)+61*Math.pow(10,+1)/getVariable(1,k)-getVariable(4,k)+getVariable(6,k)/getVariable(5,k)-61*Math.pow(10,-3)*43*Math.pow(10,+1)*getVariable(1,k)/getVariable(6,k)-getVariable(2,k)/getVariable(9,k)/getVariable(5,k)+51*Math.pow(10,-2)*getVariable(2,k)/getVariable(4,k)/getVariable(1,k)+getVariable(2,k)/getVariable(7,k)/getVariable(2,k)*getVariable(6,k)+getVariable(4,k)*79*Math.pow(10,-6)*getVariable(4,k)*getVariable(4,k);getVariable(7,k)-getVariable(4,k)-getVariable(5,k)*getVariable(1,k)/getVariable(6,k)-getVariable(7,k)/getVariable(5,k)*getVariable(7,k)/getVariable(4,k)+getVariable(5,k)*99*Math.pow(10,-3)-getVariable(2,k)/getVariable(6,k)+getVariable(6,k)/getVariable(3,k)-getVariable(7,k)*1*Math.pow(10,-4)*getVariable(7,k)/getVariable(4,k)/getVariable(5,k)/getVariable(3,k)/getVariable(5,k)*getVariable(6,k)*getVariable(7,k)*getVariable(6,k)/getVariable(4,k)*16*Math.pow(10,-1)*getVariable(6,k)*getVariable(6,k)/getVariable(2,k)+95*Math.pow(10,-1)/getVariable(3,k);83*Math.pow(10,+2)*getVariable(7,k)/getVariable(2,k)/getVariable(2,k)+getVariable(7,k)*getVariable(2,k)/4*Math.pow(10,-1)/getVariable(5,k)-getVariable(2,k)/getVariable(6,k)*getVariable(2,k)/getVariable(6,k)*getVariable(2,k)/getVariable(4,k)*getVariable(1,k)/getVariable(7,k)-getVariable(1,k)*getVariable(6,k)/getVariable(3,k)/getVariable(2,k)/getVariable(2,k)*getVariable(6,k)/getVariable(2,k)/getVariable(3,k)/getVariable(3,k)/getVariable(3,k)/getVariable(4,k)*4*Math.pow(10,+6)*getVariable(6,k)+92*Math.pow(10,-5)*getVariable(7,k);66*Math.pow(10,-2)*getVariable(7,k)-getVariable(4,k)/getVariable(4,k)*12*Math.pow(10,-1)*getVariable(4,k)*getVariable(1,k)/getVariable(6,k)+90*Math.pow(10,-5)*getVariable(7,k)*getVariable(4,k)/getVariable(9,k)*getVariable(4,k)-99*Math.pow(10,+1)/getVariable(9,k)/getVariable(4,k)/getVariable(4,k)*getVariable(2,k)+getVariable(4,k)/getVariable(1,k)*93*Math.pow(10,+2)/getVariable(2,k)/getVariable(3,k);getVariable(7,k)*29*Math.pow(10,-2)-80*Math.pow(10,-2)/getVariable(3,k)*getVariable(6,k)+getVariable(7,k)/getVariable(4,k)/getVariable(4,k)*getVariable(7,k)-getVariable(2,k)/getVariable(6,k)/getVariable(5,k)*getVariable(2,k)+getVariable(7,k)/getVariable(5,k)*getVariable(2,k)/getVariable(4,k)-getVariable(2,k)/getVariable(6,k)*getVariable(1,k)/getVariable(4,k)*getVariable(1,k)/getVariable(4,k)+getVariable(2,k)/getVariable(1,k)/getVariable(3,k)*getVariable(6,k)/getVariable(1,k)*getVariable(7,k)-getVariable(2,k)*getVariable(2,k)/getVariable(4,k)/getVariable(6,k)+getVariable(1,k)/getVariable(2,k);18*Math.pow(10,+2)/getVariable(2,k)-getVariable(3,k)+getVariable(7,k)*6*Math.pow(10,-1)+57*Math.pow(10,-2)-getVariable(2,k)/getVariable(6,k)-getVariable(1,k)/14*Math.pow(10,-2)*getVariable(2,k)*getVariable(5,k)/getVariable(3,k)+getVariable(6,k)/getVariable(1,k)/getVariable(6,k)/getVariable(4,k)*getVariable(3,k)*1*Math.pow(10,+5)*getVariable(3,k)/getVariable(4,k)/17*Math.pow(10,-5)*getVariable(6,k)*getVariable(6,k)+getVariable(3,k)/getVariable(2,k)/getVariable(9,k)*getVariable(6,k);
23.8;24.823028131597912;21.426628108384925;25.62189921175597;25.834502465646395;23.235925057042316;22.889750006077826;29.426346946740622;23.538806468268962;27.4055232300229;25.60457404055683;
36.8;32.60431084324666;32.971501419704154;31.822751208305124;33.19938962378561;33.16846518939647;31.377881212986996;29.67574568308863;32.204496686677025;30.014824585936104;31.26242592391368;
36.9;31.401704118761387;32.14017858528114;30.60990635696246;31.27309997933977;29.778110438262804;30.78572009999395;28.814439080630553;30.201712577844958;30.37577110467133;32.53197001950702;
42.3;44.92910583906479;47.648576604243125;45.42917422517243;45.13386812118514;45.20992598281887;44.65828884877342;42.064153565150924;46.443506341286444;45.45137572409011;45.88961882405349;
24.8;28.91262941273808;28.968377227427467;29.637506035440055;28.981797035543508;28.970848865541548;29.970754960496013;30.390575432538746;29.911848351076827;29.91895169474493;29.22885019475757;
32.7;32.97231419488387;31.908145192583184;32.06496678615375;32.504547130834254;30.804757443860854;31.456673901946058;30.360303061943856;30.083132796356225;30.488247384260927;32.896223145547815;
27.2;28.641554237793137;29.414176863021684;30.48439198958092;27.70778514785934;28.60625914072868;29.645211107116904;30.45412729749993;28.82087177606881;29.024355194384814;28.66965556159234;
31.1;33.82783425675024;32.34820725806954;35.36295936686847;34.91131135561604;33.136547716850544;32.95550716582644;35.09168361476988;32.3787970655189;34.2061036729114;33.29559391934131;
40.1;36.37758960113804;32.731696312904404;34.22319658047192;35.262971252195584;34.21674383193903;35.32727087883096;34.03436072585073;35.55888165524319;35.63828081373174;34.209603218000275;
27.0;26.548444203126742;24.787094688856318;26.88705571743125;27.121114559158656;24.593694544110814;24.638486308068472;28.650990920127143;25.866941787102125;27.440277734855126;28.306646255915272;
19.0;24.096244854648113;28.90683534904489;25.79769698987494;26.396670840198105;27.95167920935435;26.054861453413366;24.88278091653119;27.173362415789118;26.038474560304287;27.47743650423952;
29.0;35.22937111288803;35.21795950163525;33.96943804640288;35.56201829421282;35.06201274720992;34.28757387460038;32.29180082139306;33.457970215748574;33.234597906712935;33.733020344177675;
31.2;31.063080673084034;28.188214823646234;30.859841849968333;31.111828019191453;31.596619592202135;27.365510444456383;30.062120229034836;30.798715198400505;29.373807952283443;28.776802514620904;
39.7;42.3260764790923;43.155693718319306;40.42558991098633;40.48249933904839;42.19663959339296;44.503447069359645;39.016213187562755;41.96297595656593;41.57994672982061;39.67746294696274;
30.0;27.010881758603077;24.57346620947159;27.781251220980813;26.548314329686068;26.06857072726644;25.53424675296546;28.735230056923225;27.157009406185537;27.391644827875787;26.830352146775244;
30.9;31.71685665335924;29.199827400846004;31.388504550518782;32.56753045551388;31.318651104789396;29.369836586436275;31.21545918765857;29.381606127388096;31.434385756134603;29.932571131699714;
35.7;38.646247707877095;37.36094656631428;38.21357355210771;37.20465783574166;37.49517291145927;39.36966536402301;38.213293942439854;38.46868171441871;37.826265960336585;37.09339332563684;
35.0;34.859300066932406;35.087389467968855;36.17840979422652;35.389789296081084;33.887453549287265;34.12651132840135;36.154635499886865;34.15229712935821;35.035561380510345;35.380441860299364;
31.0;37.64979807230755;36.393381754930736;36.956144291813246;36.049834364825124;35.90183394490625;36.930419241162596;36.17480479875331;36.849052394696145;35.972229580654435;36.64011585177636;
29.8;30.614723574189505;30.93655941911138;31.29688753616896;31.8515448220661;31.049446349978968;30.434951266453382;30.498831839463644;29.611674194144236;30.453960327593755;29.91452343744226;
18.5;26.158895475794342;25.350986592927583;24.918656633302323;25.764623098434154;25.659403829044074;26.119388827674847;25.10383095630994;25.52720946160186;25.86697452970381;25.900292692927174;
36.1;32.57536048955662;33.91290772723209;34.197937889169296;31.806123698905445;33.55889857175909;35.73813119942124;34.36217030277262;33.722999689415296;33.54296012110461;31.496695505098153;
44.3;45.44098595858155;45.385420461083974;44.717403229509245;43.41665944248357;43.35476459233233;43.58621918418145;43.82126983101668;45.030103756133606;44.17987745235328;44.87004072239038;
30.5;31.607506188743706;29.542356782339603;32.02333335907351;31.51446425377602;31.17059062218984;29.72558298352147;31.63120048048457;31.170274679179926;30.67721867263795;30.298651525468333;
40.6;38.35643682170711;39.34743414778921;39.12039772954157;38.87377893171697;38.295163123232925;35.78539044447572;38.14041858332161;37.85874745945924;41.9348047236078;38.331379790480405;
14.1;23.93067428997772;22.78870982068385;23.360742636381307;22.96080352806928;22.344654870266385;20.90829322423483;21.62977073271591;21.05186721998999;22.002114527530832;23.711390599607356;
30.5;27.993071612966617;24.42525311391607;25.534670336892567;27.796505158026825;27.675675123302522;27.421635812007125;27.42999148216441;28.116327060752006;28.91962891552154;26.328032666540672;
45.7;44.10931336291975;44.5321666323434;43.658691946922595;46.12777312098802;47.738240420289905;44.78716164838051;43.7261630207173;46.696124222062686;43.55537477405334;43.25757414849966;
18.0;19.328695834854834;19.073367071825736;18.466226627869833;19.29254819731848;20.029431594370866;19.16627958040431;21.18270297307081;18.513270521437445;21.31201377373629;19.878556432736065;
31.3;29.980036569888682;29.48948581000929;28.94408023148363;28.815446003638655;30.058382737999402;31.28411695283312;28.640511804788098;30.963980679472918;29.91400136322003;29.203565736254898;
29.7;31.49948548950657;33.355996428338585;32.434728495955845;32.87589657551217;32.957294021589625;33.44775969379783;31.6936859946937;31.524858704780325;31.60456444296549;32.04054488066212;
40.6;34.29172768595569;32.80240110924923;33.822716584559345;35.27133982525369;33.42884912427023;33.45676718294609;32.43536968387692;34.64515462646562;34.14708587242101;33.860681096566545;
31.4;29.90448286102462;30.647228166535413;30.04286735758712;28.75342650616629;30.236646103108512;31.890025096352637;29.29336608661568;30.70794230818293;30.013592674002854;30.198937037641755;
38.5;31.847456033711424;30.85190096575132;32.57421417645925;31.762202027096187;31.531655300664028;32.740067375934736;33.75779159229606;32.51818729156787;32.8799232153699;31.10490845504415;
20.6;28.020082730870968;27.24256703788474;28.661685591780902;27.593433312171474;26.59723357172898;26.566538397573474;28.94363131696972;26.165406944104433;27.825611317069367;27.949680450574185;
47.0;41.54068918884879;36.061584482474984;38.77642409109384;40.8600462846979;38.92444140762113;36.96383400891616;38.870692782840344;39.16448765182311;38.42016090338459;38.726050091166556;
21.0;18.55844939329455;22.69365968951038;19.217288117963435;18.934988032954816;23.252085548460595;24.109025529495387;20.71637487322699;22.504407174316928;20.864639560052492;19.53636668648817;
33.5;37.48585016253652;37.797475901628744;37.135000227790215;36.7966570934031;34.942394051828735;36.14697476596631;36.08427065682766;34.293693089517966;34.99529949271214;37.224159675396145;
34.6;33.922262094521116;32.54402050798214;31.566079513629134;32.72128552573899;33.934116242547226;35.453797380418656;31.225135238408253;33.93930361276537;33.3564386877907;31.2438549711543;
33.6;34.720818533583284;33.11965106895947;35.69137806951844;33.91430446463344;32.23498989401543;33.39793049338238;36.26883023136009;33.6354897068209;34.52331533420618;34.78019597921943;
28.7;28.037147972091617;27.881223770385535;30.654312319678713;27.705112807750307;27.842395449972866;28.74305719221046;31.716110364436084;28.717789041461717;29.208013609436303;28.90027663343118;
39.9;37.34803722457507;35.80721407858325;38.11284222819055;36.37086536313573;39.998772317132605;37.345136533843835;37.90089650019796;41.32281243381772;36.732238684719235;36.512163899260614;
43.6;44.46628771917188;41.138426958935725;43.446022831221434;42.03445315159331;41.16445393229081;42.371441524790534;44.21684299878218;43.205223942376314;43.075536269779136;42.26153574749435;
15.3;17.45260164220732;19.66900327246114;15.513659266850219;21.15229532551697;22.884910505234444;21.262988151446812;20.316372787644553;22.501764958813713;19.69997083029027;19.31857089079828;
35.8;36.40736305139758;32.972154960416944;36.012619239415315;35.420276359366824;34.70525190697483;34.873659122525915;35.584944706416245;36.272319091997296;35.53408153930079;34.66430680489534;
25.7;28.99434476774878;27.791556970757167;28.153962068170884;28.628189223054974;27.390045774617917;28.1606402652726;28.01071660075358;28.261829467737176;28.490171613675034;29.390507219267388;
40.6;41.35960794239401;40.72924722408738;40.89089656901474;40.35694895227402;40.292223832553255;40.44618768677761;40.43127920385056;40.704042176184494;41.53292179846883;40.314526851294694;
34.8;35.15841858828216;35.69796596734486;36.457579408413345;34.78696326525224;34.59882115481654;34.28294779372759;36.21453042582223;35.49832565398593;36.78872342653842;35.30312286980172;
31.7;31.08585192817864;31.861751243803287;31.806801143401433;32.12348556049639;31.073835766384807;32.15492001166258;32.4122677728681;30.80896876732102;30.910815249035966;31.38854631871658;
33.0;34.472175178730176;35.404091996545795;37.33375210389409;34.034427826979176;33.10640628240844;33.51210256689755;37.8320117112644;33.27409107715679;35.26285828563257;36.165537266122946;
29.8;29.125538470422157;30.98555061254102;30.769762949821835;29.930486556750456;30.423993899735798;30.42151979721247;30.744571866136393;30.56146299386478;30.710856753159277;30.44240427249119;
33.6;31.320040724361025;32.369071581669374;32.95302496520444;32.10596152011427;32.47907701694;32.96122118953644;32.41603732609631;32.31582598399844;31.887776694559573;31.513308808868643;
25.0;30.505740349418247;31.25124974522521;30.415753246498127;29.467051058933542;29.17263693590541;31.006156558996413;29.388407133103478;28.995920153798284;29.25670752150259;30.563900771503242;
23.4;28.678824214414746;28.115009406296448;30.204501070611254;28.840626688543992;28.038701268886975;28.169562541343506;31.731867651053914;29.76062716295488;30.41581448633433;29.85079147532746;
20.4;18.777260379726155;19.778627614245163;20.100892339866228;19.729108678806444;19.7970638467963;20.318293521510313;24.449333950922064;20.250000033847286;22.190000006719984;21.307990572494703;
36.0;37.29121120076138;37.99511946278179;38.64121555419455;36.24322404941844;35.45808056253223;36.24171322104491;38.23182182102266;36.50502897621132;38.521022824818296;37.68481246645455;
38.3;41.698308969357484;42.198252438054254;41.35055794218919;39.897730749394746;39.29249895783315;39.77282678441991;40.18579881566375;40.398212240726146;41.69752346570877;41.558864249927666;
29.9;27.763909282863487;29.809583060294916;28.31062222847847;28.742137562495035;28.098636183677016;28.13666021307057;26.995076708940633;28.031584087626566;27.836706715432985;29.954707929461975;
30.9;34.47190992876087;33.179294008591995;33.71844085052637;33.28854892664817;32.449829087149595;33.75101731542145;33.010157960405756;33.991916077725776;33.958953783106445;33.867112315394806;
31.3;30.86123215642487;29.61078031741117;31.488479280955477;30.561024296191714;30.29116069252822;30.714667645335915;31.749638776950363;30.124623507899607;31.207239665901817;29.92868102030778;
44.5;44.61209493341887;43.8076111159128;42.881989879014895;42.640575669580414;41.61839251941731;42.75748269880789;42.34298151943092;42.90513899163761;43.64373640313789;43.70534412590434;
43.5;40.11782550356523;39.83668593991736;38.738543421634546;38.94145461048523;38.44766711128557;39.81552997708064;37.28765720482612;39.16772595786397;38.38105328130053;39.269603930076684;
40.6;36.7609552295249;35.30830782822709;35.94265257152364;35.24445252613985;35.468659115439095;37.224438687621245;35.56622452290833;36.70136815797314;36.56004463238389;34.91993907636944;
27.8;34.11492010543131;32.654875348355986;33.714761505144146;32.94430733091523;32.461703125901515;33.539263159893686;33.19408802517816;33.98880790278616;33.54742138918277;33.323532757779255;
27.1;27.683743461454945;26.54725581603227;28.670193025995978;27.800297821294013;26.490073041715014;26.817325910558118;29.955809935660373;27.74159024324089;28.80615948554718;29.613050682536343;
14.5;18.629087879832312;22.239112177805723;16.633085129091562;21.71515257034205;21.939911356160938;21.568287605801753;18.062413110494695;20.254965878721826;16.709003962248115;21.876337580733928;
42.9;37.936420124149535;36.584552730664726;37.74725980572723;37.34848949461963;36.91907562154924;37.40289448068077;37.39597341685812;37.151058627371164;37.751379214324686;37.255251794307235;
34.7;40.33924129178391;38.858009014769294;39.147669973652626;37.69551556700802;37.318009403134326;37.89929577307484;37.12432049426744;39.66988534887558;39.13623501517864;38.907794264936854;
44.1;44.46386419986307;45.35316804456677;44.048882852315394;43.91695585466352;42.77827439184216;42.82529804558938;45.464696202390655;43.5470030581961;42.767153690609035;45.386254929569226;
24.1;30.20859938951066;29.702840136205392;30.179564333070335;29.370140290250895;29.496574781564107;30.75410967086203;30.11429634056583;29.558830721295976;29.969052340039426;29.45767592815644;
28.1;25.926009988589197;28.36170814610332;27.018267087793415;29.2302616796867;30.04071325172587;29.094204100592158;28.045674885480786;28.76150876920108;26.677976930738517;26.94819570002981;
23.5;25.528859006464458;26.630751804773187;25.76667008788638;24.791758277960774;26.635677492851343;27.87407153019939;26.200586762399354;26.635508523867454;26.584892896559207;25.339330243316446;
36.9;29.196668137371617;31.50874857234997;32.042550264186254;31.826801377026303;31.843443134027975;30.214252424468892;30.968906727506997;29.791587799472502;30.81127144201459;31.25001439070867;
30.0;28.512423607711618;28.611069317485043;28.97412022794856;28.267566154452936;28.67231058685264;29.96467024061595;30.369118330856427;29.784112603851636;30.090600626925923;28.424936288533672;
38.5;41.074722849349946;43.56045429954486;41.26374478846788;40.91509284316718;42.426545428370375;42.399775258799544;39.92490470059546;42.77470621082083;40.14823779967185;41.56182163933873;
45.0;42.97720069275117;43.7857554235124;40.56003026767494;42.88823692407011;42.535790388981724;43.1218234307911;39.101693349916935;41.998820476325044;40.74767158352286;41.92782771486294;
30.2;26.737716010817106;27.23821024847401;26.87058218003193;26.28152710764542;27.232935720793662;28.26734460456004;27.661339601995415;26.16968708732675;27.813782284359164;26.020270299830084;
42.9;43.80147635358134;48.59779921336862;44.06633655294532;44.3586831554939;45.38740121760952;43.95425867142475;39.46367817934683;46.46377828962004;44.692740927013205;45.644085940179046;
25.7;25.751666191327363;25.504687582016626;25.94764942365388;24.91041771497624;25.47468957664784;25.855591463012633;26.469445207946702;25.01617966994192;26.15425358261036;25.42768898137844;
32.9;31.076743794899045;29.297697212816075;29.728167381337904;30.13580552668027;30.55981973572577;31.45665163854893;29.597950959465688;31.52531642462615;30.83782012544354;29.800324225146838;
26.6;35.95792945746531;35.61074629359917;36.383953637293374;34.731262542540804;34.09840247330685;35.391266011920806;36.01101357680575;35.532764172344685;36.28908942459511;35.66244553817861;
34.4;28.6894444267471;27.708557462311326;26.91470052705964;28.28149717660946;28.662831784228167;29.657291713831857;27.954344133786204;29.969563572705823;29.48162938358691;28.07267394828296;
30.9;33.38091896253152;32.01989396832144;32.33199508547198;32.24593989032907;32.81402730961067;34.04804629860661;31.93321695493036;33.54650661474219;32.97145374977556;31.84769032277882;
34.4;33.85541626912821;31.730529342553318;35.6848302131749;33.093389069766694;33.90306857386723;33.16439965463258;35.852325441165426;35.06768297628846;33.89701147728187;32.96902424031261;
33.7;30.497659486347754;33.23947675198617;32.185027216049136;33.33294351034876;34.60400059964804;32.36583542900473;30.388768237899225;30.42013915950771;32.890585486299486;31.979169662953282;
45.3;40.0172835289493;38.20220344160865;39.90517274537424;38.98135371074344;38.55576836122605;39.999577523988414;40.6659961471729;39.43404944313846;39.309071421342324;37.96214117685351;
37.8;31.544006122634016;28.58180850009848;32.01496250129539;31.45670799022708;30.802259453070178;29.821571266702353;32.68125793323945;31.92391140680749;32.07444409679594;30.486896029761176;
41.0;37.540860288921465;38.812297778395966;38.17844519291086;41.16904934200236;40.959133542148344;38.579323693994475;35.66029007520935;40.76633512774146;37.83010028594736;37.32612633266236;
35.4;34.50006340099075;33.91806941444885;32.69468252882006;34.166540297891295;33.260739492648355;34.39630534488631;31.290492681628077;33.77360897374334;33.54883475394146;33.88397403194743;
21.9;21.996633361531973;24.85386636319221;24.594184263657073;26.520060961192172;27.12343244162377;24.094969375829706;25.93319288147568;25.437462065006972;24.374874797140148;25.182158818995934;
42.2;41.12622280880885;41.7892697020396;40.67017980126488;40.2158082014573;38.81360325580257;40.82565851858806;40.44274553947011;38.5136484201195;39.34515078985331;40.71521449279959;
17.6;14.108828431644326;16.141499243116918;12.385819333808307;15.876048645907089;18.275593416371144;17.09542573868024;15.960962044522184;18.094091349388982;16.892728465133285;17.055969880681044;
36.6;33.46337492632447;35.48923561024698;34.60447316423256;34.631410231730975;34.34208756191845;34.100069298079596;33.03367072714833;34.084850318962914;32.69640521797777;33.931432353798805;
36.9;37.24680240520698;39.67010255212948;40.68895088030165;41.130371816905495;41.33564000770097;37.81022032882825;39.27744084015396;42.08507313148263;37.97679935937039;38.895331942483125;
23.5;28.199253893591514;30.248904081586723;26.757573009844204;26.914240512045698;29.042032750812364;30.648212290071974;24.018278318556376;28.76357440623048;26.66759917514777;27.927410995818803;
46.0;41.36045910350063;39.8862230484119;41.55781140388061;39.52245560467674;39.73073566481681;41.54477206947181;42.25902655162155;40.869578524878555;40.6788400227174;39.47039346543776;
28.0;23.019683127655185;27.265521751521725;29.094375546259364;31.098855679826524;31.3367893168587;25.670128937371743;29.516653374256645;25.909191018287167;25.943475574243063;26.493861386654807;
28.4;31.292991029043847;30.854241555332152;31.46286183651568;30.96755950548328;29.972653852436284;30.44719850551384;30.67720379324219;30.25993875814746;30.256940481038633;31.084819054142038;
42.0;41.00759392956964;41.341661397584616;40.18642672317988;39.278467094699174;39.85083634292892;42.32457955458388;39.81872108168766;39.75455121636021;39.68271404652664;39.18925788603354;
28.0;31.308057012831615;28.961852314285;29.110922291583012;30.243762715948172;31.38782123055024;32.030183990929025;29.179589338952557;31.85082494032387;31.23561474573378;28.949702856415527;
42.3;38.916709637838096;37.9713643969228;38.72195289431948;37.40594273043209;37.41347859219558;39.64630356943177;38.808742896472815;38.449626268061564;38.03486457820577;37.46085268495648;
52.3;46.065899567420324;45.69661011227352;45.21046338234553;44.75919947014597;45.85227490919307;45.599513815171505;48.41645921891654;46.47434049667499;44.37856783574505;45.60148769482482;
40.3;32.714382061073536;33.57937849161596;34.50154638849382;31.97271787195847;32.69624813934732;34.87825422786743;34.837725569039776;32.498274046585294;33.19807893928942;31.738865234464935;
40.7;33.95652186652847;29.927601832418123;33.402522654967086;33.2700151653877;31.086369572440468;31.274952417210947;33.873860168098865;32.59546105317008;33.051299344858386;33.26022333539295;
41.2;33.34306610953345;31.696508192130157;37.73223434880939;39.453475404662996;36.059625104138895;31.79343728396646;34.076254735977486;35.99526741050291;36.31817913851565;33.64449338987929;
40.8;31.017862940510998;31.095707252223264;31.583079095711017;31.427753263853514;31.894093669697565;31.88491213456868;31.592756380969877;32.671988424864544;32.31894467725475;31.137182382608742;
30.8;25.631156046891057;24.84329038194379;26.29167257919359;26.472199787625843;24.33664372844588;25.207018857617946;28.561559608948723;24.40628468837444;27.4727930031077;26.616857354517062;
29.5;30.74565244930937;30.003034739840388;29.895227811900057;30.091337506509976;28.851071837741944;29.980030613729458;29.116531793512543;29.73274244493562;29.843420576257433;31.01374954069251;
31.0;37.85746196674849;36.73926871788742;39.003953112440016;37.32098665524863;35.71728923006634;37.044396787925876;38.76805458456207;36.32949314045725;37.349754730179505;37.43069651855698;
36.1;29.807581237634828;30.34023011164872;29.93043597302405;29.738405559253138;29.586959256310546;30.91101698922026;29.974406893883152;30.15649433115576;30.142371694601415;30.2765099567133;
38.6;31.926028809274555;33.067236192747764;33.179326693512714;31.828820377879175;32.626740550310544;31.27807245567638;33.90760664606382;33.49435969853795;34.501805161036316;31.85347446849824;
29.1;34.2249713223439;32.29919663274926;33.453291034132974;32.85671498897727;33.32151495172021;33.480031734825964;32.489325254500564;34.44415923802528;32.78910526404467;32.95516577456977;
41.7;40.105273311448656;39.405513256678184;39.847073719716356;38.6292401909318;38.60709672988135;40.261147073961496;39.76539132507454;39.44138787849729;39.3870233772767;38.6195662580229;
35.0;35.11036422109939;37.17409731130929;35.07738066049731;35.0578406166828;35.73763141705728;34.152583299422204;32.92523279251171;35.72110973143489;37.51677059584771;35.45043769533166;
37.6;39.4034408267848;38.50005794796105;39.66437578327169;38.0169261126691;36.660437573782794;38.43729470083915;39.690633565425344;37.979020995892974;39.02894537704595;39.034951508324355;
13.0;17.420192667121327;18.412894930760093;16.85312455348549;18.018512027800767;19.318844265370736;18.60186672824081;18.824986533627314;18.845598409748256;19.067499101225664;19.26874299508873;
32.7;36.69871895590191;40.933255476250174;40.34366784699758;41.314406852300074;40.8153391609559;36.46896309617351;38.468009173325875;40.54781991151217;36.75116870166762;38.941232674883395;
33.9;38.74725284427015;42.10714879530908;40.935353043958145;43.401457400284066;43.50951028223151;41.04956282384498;38.78094221383576;41.54572992058802;39.98100871425916;39.626853696638186;
23.7;26.85326972940617;27.444529904566654;27.196206797144463;25.277975967439176;27.651684975707703;28.018758256644375;26.31023350007392;27.14532818902236;26.745279042212076;25.95834742840534;
22.6;29.5646424326513;30.401057010644728;31.76469743063664;29.708811935672898;30.377749315831114;30.87272344820244;31.750141854809247;31.064539567232135;30.70985493857729;30.498912362787003;
36.7;44.01284182185252;44.792751903516475;43.58763777873963;42.282562087981866;41.9211608195052;41.928861556943865;42.71057182337522;42.59669599277953;44.71736393679983;43.36337299293878;
32.6;32.35434185211201;34.3807850932952;32.80610654937442;35.250042087280114;35.35281017841548;32.91796254952845;30.115623268997833;33.66685126083042;34.16018634127107;33.12274518360106;
23.6;27.762604107118744;25.047742337454125;27.918838811995133;27.90783952771249;26.226406349381087;26.441493743108637;29.82981124665303;27.448492444743838;28.767239981723584;27.993490517992683;
39.2;39.40304166714961;38.727158446299505;39.502320977514415;37.24195911372357;36.864261077794104;37.35313341147449;38.645964409000456;38.70169290884377;39.28854090809874;38.61533534132982;
24.3;29.308940735207045;28.29288352581985;30.088873846992353;29.13885726118038;27.250226489549945;27.285325095300607;30.005987078208655;27.31899343385198;28.458277414404357;29.570416478779705;
22.3;26.244484562514398;25.998678456167088;25.97138221897358;25.85324306587443;26.544334811963417;27.260018544693875;27.207560287749228;25.08893743779009;27.405074657270863;25.297804706006552;
41.3;34.409744798096526;34.28745387252636;33.41518987681519;34.13972351317543;34.533321365574736;35.58879913368953;32.80586042555477;35.183690211480425;34.636748011211154;33.156194707710384;
29.3;21.498521359339414;25.137173336572104;23.57459410608361;23.135026117733783;23.203720876496742;24.125231725140885;24.440951674388806;22.117684431818642;21.50212779079132;24.153408706863367;
42.7;44.163369857409755;43.601730239384416;42.85285096669584;41.79379415913502;42.15402584067773;43.10930935818004;41.63624388834944;43.136856305474176;44.04798779194073;42.296699404133356;
